Date,EM_PRICE,EM_TR,EM_EMEA_PRICE,EM_EMEA_TR,EM_LATAM_PRICE,EM_LATAM_TR,EM_ASIA_PRICE,EM_ASIA_TR,ACWI_PRICE,ACWI_TR,DEV_PRICE,DEV_TR,DEV_NORTHAM_PRICE,DEV_NORTHAM_TR,DEV_EUROPE_PRICE,DEV_EUROPE_TR,DEV_ASIA_PRICE,DEV_ASIA_TR,UK_PRICE,UK_TR,IRELAND_PRICE,IRELAND_TR,GERMANY_PRICE,GERMANY_TR,AUSTRIA_PRICE,AUSTRIA_TR,SWITZERLAND_PRICE,SWITZERLAND_TR,NETHERLANDS_PRICE,NETHERLANDS_TR,BELGIUM_PRICE,BELGIUM_TR,SWEDEN_PRICE,SWEDEN_TR,FINLAND_PRICE,FINLAND_TR,NORWAY_PRICE,NORWAY_TR,FRANCE_PRICE,FRANCE_TR,ITALY_PRICE,ITALY_TR,SPAIN_PRICE,SPAIN_TR,PORTUGAL_PRICE,PORTUGAL_TR,ISRAEL_PRICE,ISRAEL_TR,JAPAN_PRICE,JAPAN_TR,AUSTRALIA_PRICE,AUSTRALIA_TR,NEW_ZEALAND_PRICE,NEW_ZEALAND_TR,HONG_KONG_PRICE,HONG_KONG_TR,SINGAPORE_PRICE,SINGAPORE_TR,BRAZIL_PRICE,BRAZIL_TR,MEXICO_PRICE,MEXICO_TR,CHILE_PRICE,CHILE_TR,COLOMBIA_PRICE,COLOMBIA_TR,PERU_PRICE,PERU_TR,RUSSIA_PRICE,RUSSIA_TR,POLAND_PRICE,POLAND_TR,HUNGARY_PRICE,HUNGARY_TR,CZECH_PRICE,CZECH_TR,GREECE_PRICE,GREECE_TR,TURKEY_PRICE,TURKEY_TR,QATAR_PRICE,QATAR_TR,UAE_PRICE,UAE_TR,EGYPT_PRICE,EGYPT_TR,SOUTH_AFRICA_PRICE,SOUTH_AFRICA_TR,CHINA_PRICE,CHINA_TR,INDIA_PRICE,INDIA_TR,TAIWAN_PRICE,TAIWAN_TR,KOREA_PRICE,KOREA_TR,MALAYSIA_PRICE,MALAYSIA_TR,INDONESIA_PRICE,INDONESIA_TR,THAILAND_PRICE,THAILAND_TR,PHILLIPINES_PRICE,PHILLIPINES_TR,CANADA_PRICE,CANADA_TR,USA_PRICE,USA_TR
30/11/87,,,,,,,,,,,391.765,795.4,239.812,518.236,342.884,780.67,1921.384,2945.845,359.458,893.852,,,356.27,681.337,473.636,811.938,465.454,755.982,409.62,1185.577,382.758,1276.237,592.402,1236.322,97.816,89.801,443.554,855.475,300.885,710.5,212.751,348.99,128.254,481.829,,,,,2999.023,4411.9,161.761,348.053,,,1085.665,2241.463,686.67,1076.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.501,540.182,214.999,467.875
31/12/87,100,100,,,100,100,100,100,100,100,407.994,830.015,255.907,554.75,361.993,826.442,1949.85,2991.497,402.136,1002.67,100,100,362.621,695.166,503.912,865.546,473.262,770.425,439.815,1278.933,392.114,1313.591,622.166,1301.35,100,94.757,449.346,869.044,299.027,707.631,202.131,332.42,135.698,511.545,100,100,,,3036.609,4469.464,167.139,360.898,100,100,1176.764,2438.373,729.347,1144.765,100,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,291.249,581.004,229.41,500.821
29/01/88,109.419,109.838,,,117.206,118.197,106.778,106.864,102.33,102.533,417.213,850.427,265.033,576.303,346.347,792.867,2045.545,3140.314,398.474,996.09,111.581,111.799,317.933,611.092,435.117,748.993,444.915,725.932,431.209,1259.56,405.998,1365.957,682.076,1429.549,95.82,116.859,442.131,857.491,252.995,600.122,185.919,306.566,140.141,529.972,105.818,105.818,,,3198.938,4710.546,156.465,339.12,96.461,96.965,1207.031,2509.906,785.959,1235.38,123.669,125.184,121.06,121.172,104.07,104.664,,,,,,,,,,,,,89.102,89.102,115.825,116.346,,,,,,,,,,,,,120.368,120.368,121.498,121.649,105.253,105.345,101.912,101.912,114.614,114.802,100.528,100.528,286.693,573.46,238.495,522.273
29/02/88,109.682,110.211,,,121.18,122.193,106.374,106.665,108.073,108.488,440.683,899.942,275.747,601.396,365.926,839.857,2188.793,3362.258,395.961,992.426,109.805,110.242,367.944,708.809,435.828,751.823,471.09,770.293,447.71,1313.405,506.485,1709.938,706.638,1484.126,97.668,115.075,478.114,929.535,305.612,726.347,196.601,324.982,141.452,536.623,90.17,90.17,,,3439.3,5066.684,157.558,342.812,80.699,81.627,1228.886,2564.146,768.075,1209.02,115.354,116.837,156.079,156.223,110.048,110.837,,,,,,,,,,,,,94.743,94.743,94.755,95.744,,,,,,,,,,,,,146.789,147.08,117.711,117.994,99.651,99.864,106.041,107.279,134.28,134.726,93.602,93.802,304.995,611.66,247.731,544.14
31/03/88,120.643,122.046,,,142.26,144.714,111.513,112.565,111.222,111.862,453.227,927.284,267.224,584.627,375.152,863.329,2358.227,3624.651,413.754,1039.869,119.208,119.912,366.967,708.552,454.84,786.25,462.738,758.345,463.918,1366.782,524.592,1778.038,755.045,1589.163,106.611,111.019,540.465,1053.041,286.822,683.159,204.174,338.327,154.168,586.627,95.109,95.145,,,3697.216,5448.91,184.397,402.605,98.238,99.879,1298.22,2718.658,810.229,1277.171,165.282,169.503,140.473,140.997,104.531,105.684,,,,,,,,,,,,,104,104,81.423,82.814,,,,,,,,,,,,,140.06,141.174,125.136,125.568,105.159,105.906,111.828,115.228,139.208,141.867,95.482,96.075,318.186,639.752,238.687,525.935
29/04/88,126.266,128.561,,,146.718,150.8,121.476,123.022,112.448,113.314,458.164,939.151,268.979,590.331,381.252,879.744,2386.895,3670.869,423.636,1067.76,119.616,120.56,360.254,697.208,460.122,796.996,459.052,753.984,474.378,1403.423,526.57,1791.891,775.557,1635.736,107.724,119.446,559.346,1092.163,311.044,742.432,200.29,332.704,153.586,586.128,87.39,88.067,,,3734.416,5506.028,195.445,428.167,100.048,102.245,1325.382,2785.554,854.628,1349.021,181.902,187.338,129.327,129.809,95.587,101.022,,,,,,,,,,,,,106.351,106.351,70.754,72.49,,,,,,,,,,,,,171.287,172.966,129.316,129.921,114.047,115.298,118.33,121.79,152.589,156.169,106.534,107.231,322.644,650.398,240.107,530.765
31/05/88,129.617,132.413,,,155.714,160.805,124.117,125.9,110.041,111.102,448.228,920.554,269.493,593.342,373.265,863.664,2294.672,3531.234,410.275,1037.128,132.016,133.303,355.439,689.463,436.085,756.928,443.577,730.2,446.562,1326.811,500.27,1709.404,795.109,1680.313,113.951,112.481,529.96,1037.078,331.09,791.847,178.757,297.757,155.31,594.396,81.504,82.665,,,3564.444,5257.741,224.117,492.53,102.059,104.846,1284.609,2709.941,873.404,1380.521,187.802,193.58,154.568,155.822,91.149,98.565,,,,,,,,,,,,,98.909,98.909,66.631,68.729,,,,,,,,,,,,,185.876,187.874,144.57,145.41,116.879,118.536,137.045,142.148,154.815,158.434,108.522,109.49,310.024,626.628,241.394,535.331
30/06/88,133.71,136.912,,,153.139,158.39,137.278,139.305,109.746,111.014,446.842,919.445,281.959,622.681,368.67,855.28,2215.585,3411.621,395.771,1003.396,132.272,133.794,355.586,691.245,423.84,737.207,447.646,738.458,446.994,1333.463,505.691,1734.552,755.673,1600.167,112.615,111.206,536.709,1052.316,334.293,801,186.056,310.698,154.65,593.473,76.144,77.228,,,3428.896,5059.95,216.364,477.037,98.293,101.497,1385.057,2931.994,952.042,1506.66,170.63,175.886,162.296,164.214,110.554,119.842,,,,,,,,,,,,,91.906,95.409,55.152,57.375,,,,,,,,,,,,,198.565,200.701,137.545,138.515,131.322,133.239,136.452,145.041,164.924,168.807,117.664,119.082,335.486,679.827,251.852,560.25
29/07/88,129.921,133.431,,,141.621,147.338,138.77,140.878,111.593,113.095,454.478,936.902,279.881,620.005,368.675,857.521,2315.116,3567.016,398.499,1013.261,130.31,132.03,358.145,697.679,434.648,757.549,438.625,725.096,458.774,1373.851,478.017,1646.118,773.115,1640.252,111.384,124.479,532.847,1046.737,324.597,779.232,191.319,320.253,149.339,574.687,72.504,73.537,,,3584.889,5292.35,229.207,506.937,99.387,103.135,1402.16,2978.439,973.45,1542.413,144.759,150.42,154.606,156.459,114.168,124.416,,,,,,,,,,,,,90.556,95.032,57.357,60.05,,,,,,,,,,,,,257.247,260.013,142.633,143.802,130.681,132.618,139.57,149.893,168.617,172.63,135.979,137.561,328.502,667.478,250.291,558.518
31/08/88,125.919,129.857,,,147.909,154.683,126.332,128.734,105.278,106.907,428.746,885.595,269.225,598.324,351.128,818.924,2142.655,3303.394,370.495,944.982,120.081,121.883,355.004,693.017,439.458,767.477,427.84,708.759,436.642,1312.818,474.151,1639.008,729.013,1549.855,104.593,136.318,476.96,938.888,313.57,754.211,184.427,309.468,141.795,547.316,69.542,70.533,,,3312.921,4892.964,222.488,493.688,91.954,95.902,1283.225,2736.408,886.976,1407.247,150.994,158.227,157.842,160.031,120.399,131.575,,,,,,,,,,,,,88.342,92.781,46.61,49.209,,,,,,,,,,,,,319.71,323.148,133.789,135.053,116.31,118.262,158.985,170.506,160.453,166.063,130.992,132.524,310.664,633.001,241.108,539.784
30/09/88,133.736,138.272,,,168.15,176.384,128.047,130.797,109.618,111.526,446.168,923.331,279.433,622.933,369.398,863.767,2224.266,3431.36,387.466,991.239,121.383,123.417,380.718,744.677,445.871,780.221,441.766,733.322,444.469,1341.615,517.946,1796.646,771.917,1644.268,99.812,138.831,498.941,984.097,343.581,827.846,196.184,329.939,141.186,546.605,67.18,68.137,,,3454.393,5104.077,214.898,478.539,87.386,91.569,1288.999,2759.44,884.907,1405.907,182.279,191.038,162.786,165.593,119.28,131.834,,,,,,,,,,,,,90.807,95.368,47.019,50.001,,,,,,,,,,,,,350.794,354.677,137.958,139.42,118.298,120.548,150.904,161.84,163.322,169.791,125.968,128.123,316.631,646.992,250.63,562.85
31/10/88,132.541,137.379,,,160.901,169.158,129.32,132.541,116.601,118.849,475.074,984.956,287.194,642.175,402.762,944.157,2405.917,3713.85,416.989,1069.913,129.594,131.989,420.278,823.617,499.244,875.292,488.032,811.716,475.945,1442.215,561.582,1954.816,840.152,1792.929,108.294,155.986,533.206,1053.635,382.247,922.545,219.201,369.438,152.305,591.446,73.125,74.167,,,3741.394,5530.444,229.291,512.377,90.772,95.559,1384.305,2974.309,920.974,1465.196,179.676,188.558,159.552,162.673,111.33,123.608,,,,,,,,,,,,,98.875,103.841,42.839,45.956,,,,,,,,,,,,,266.37,269.319,151.654,153.428,121.515,124.65,159.894,174.394,156.612,162.93,131.399,133.757,326.413,668.837,257.527,580.103
30/11/88,131.761,136.792,,,160.36,168.994,127.66,130.922,120.314,122.858,490.802,1019.421,282.144,632.853,406.826,956.156,2603.214,4020.83,420.26,1081.629,120.863,123.324,417.035,818.857,508.531,893.276,496.137,826.834,473.323,1440.019,575.468,2010.191,863.896,1846.993,117.241,140.534,571.412,1131.117,389.27,941.069,222.455,375.738,153.006,596.088,76.448,77.536,,,4072.533,6022.383,223.772,502.09,86.95,92.006,1424.351,3071.42,920.602,1466.631,167.991,176.804,182.76,186.335,119.704,133.266,,,,,,,,,,,,,94.4,99.823,41.693,45.078,,,,,,,,,,,,,286.075,289.242,173.244,175.437,122.059,125.249,169.046,184.204,146.022,151.934,133.978,136.428,324.259,666.333,252.764,571.162
30/12/88,134.871,140.427,,,170.002,180.062,128.422,131.866,121.202,123.991,494.428,1028.809,286.156,643.844,408.086,961.583,2616.737,4044.108,411.476,1062.36,122.373,125.089,428.932,843.834,497.008,874.855,494.282,825.328,484.071,1478.376,582.289,2040.918,907.688,1943.967,111.873,144.48,628.048,1245.199,405.233,981.203,220.943,373.993,149.553,584.555,70.514,71.518,,,4094.576,6057.401,221.305,498.566,82.594,87.856,1443.565,3124.033,956.717,1526.148,193.081,203.363,167.702,171.979,123.586,140.244,,,,,,,,,,,,,93.743,99.118,37.269,40.674,,,,,,,,,,,,,217.249,219.654,194.002,196.616,123.862,127.336,327.823,358.12,141.564,147.296,140.034,143.131,332.75,685.742,256.104,580.518
31/01/89,132.66,138.657,,,151.581,161.936,139.502,143.321,125.369,128.482,511.511,1066.207,307.183,693.189,422.022,996.801,2639.572,4081.754,456.807,1182.644,126.615,129.638,407.847,803.894,486.404,857.914,479.42,802.013,490.375,1503.02,581.552,2045.01,948.223,2034.029,109.856,142.961,708.093,1405.816,408.529,990.662,214.615,364.059,148.54,582.448,69.13,70.115,,,4105.418,6075.769,240.991,545.028,86.394,92.33,1641.45,3563.497,1049.095,1675.517,153.036,162.796,165.581,169.804,136.286,156.854,,,,,,,,,,,,,84.541,89.388,36.062,39.356,,,,,,,,,,,,,257.584,260.436,190.368,193.114,134.096,137.895,331.516,364.029,156.826,163.44,147.019,150.303,359.435,742.717,274.776,624.69
28/02/89,142.524,149.265,,,179.197,192.123,138.808,142.652,124.408,127.723,507.484,1059.67,297.044,672.332,416.347,985.836,2672.064,4134.383,443.7,1151.985,133.736,137.151,407.711,805.212,513.594,907.653,488.126,818.156,488.354,1502.476,566.812,2000.121,978.908,2103.403,113.029,143.888,728.555,1448.972,399.307,969.816,209.835,356.743,143.926,566.289,73.013,74.053,,,4183.473,6193.71,204.205,463.803,85.694,92.021,1621.964,3532.432,1046.033,1672.645,207.062,221.158,159.532,163.878,148.198,170.98,,,,,,,,,,,,,85.754,90.671,46.318,50.549,,,,,,,,,,,,,292.586,295.957,195.841,198.828,133.824,137.661,344.107,377.78,155.503,162.082,143.705,147.21,347.284,719.57,265.728,605.958
31/03/89,155.992,164.137,,,213.676,230.008,142.131,146.969,123.495,127.02,503.406,1053.049,302.566,686.922,418.479,993.338,2585.961,4003.547,445.265,1159.321,130.128,133.657,399.451,790.434,562.104,995.097,483.22,811.512,503.192,1554.023,561.577,1988.451,1003.262,2159.577,118.917,139.767,779.714,1553.072,403.13,980.711,212.495,362.048,145.562,574.673,71.632,72.653,,,4036.091,5977.849,207.253,472.836,84.212,90.855,1619.989,3540.509,1086.849,1739.966,269.34,288.919,173.571,179.033,149.977,173.283,,,,,,,,,,,,,85.299,90.19,44.668,48.749,,,,,,,,,,,,,307.426,312.474,214.005,217.435,138.67,143.165,357.664,394.09,153.136,162.54,148.785,152.702,350.409,728.084,270.884,619.615
28/04/89,184.242,195.288,,,272.028,295.557,158.046,164.238,126.365,130.217,514.189,1077.527,317.427,722.8,429.196,1021.275,2586.258,4006.381,450.279,1175.681,139.497,143.486,418.78,830.261,603.499,1070.124,497.303,836.757,524.317,1625.309,577.477,2051.788,1010.285,2178.591,124.52,157.668,844.253,1683.822,418.667,1020.24,213.802,365.064,151.94,601.823,72.462,74.223,,,4028.268,5968.599,209.523,480.039,86.78,94.066,1687.981,3701.772,1149.166,1841.926,375.884,403.708,189.824,197.803,158.717,192.074,,,,,,,,,,,,,89.054,94.16,47.661,57.579,,,,,,,,,,,,,341.805,347.969,198.181,201.557,152.394,158.415,356.138,394.478,173.866,185.603,173.958,178.581,358.937,747.867,284.753,653.282
31/05/89,186.076,197.921,,,273.896,298.762,161.109,167.507,123.158,127.146,500.763,1051.285,327.979,749.001,406.365,969.341,2440.525,3782.908,417.716,1093.79,129.585,133.492,403.392,801.293,586.042,1040.84,463.505,781.468,498.244,1550.266,554.27,1976.16,995.593,2150.63,116.403,163.981,799.8,1597.25,405.622,990.093,203.36,348.056,145.337,577.506,66.607,69.183,,,3798.918,5630.981,203.42,468.072,79.776,86.908,1489.956,3280.543,1171.861,1880.462,358.19,385.957,220.27,230.178,160.003,194.304,,,,,,,,,,,,,97.574,105.137,59.12,70.713,,,,,,,,,,,,,424.539,432.257,195.067,198.608,151.426,157.577,359.322,399.501,188.052,200.605,185.964,191.252,360.724,753.645,294.884,678.503
30/06/89,163.285,173.906,,,205.232,224.076,164.533,171.184,121.227,125.381,494.288,1039.598,326.509,747.816,422.246,1009.663,2330.558,3614.755,419.916,1102.716,124.354,128.306,433.844,863.368,619.179,1101.407,532.619,899.625,516.687,1613.652,557.011,1992.933,1051.352,2274.826,113.126,187.88,803.292,1606.362,413.694,1011.49,223.61,383.557,146.486,583.857,66.092,68.648,,,3627.521,5379.166,204.876,473.441,81.132,88.764,1215.81,2690.03,1179.958,1895.632,210.128,226.85,248.124,259.964,148.918,181.137,,,,,,,,,,,,,99.372,109.152,75.862,92.207,,,,,,,,,,,,,410.809,418.277,179.445,182.932,152.008,158.364,352.138,392.717,201.55,215.032,188.253,193.999,368.526,772.018,292.928,675.979
31/07/89,173.493,185.345,,,219.278,240.322,172.851,179.93,134.694,139.551,549.295,1157.252,355.121,815.551,471.025,1128.896,2631.801,4084.332,482.056,1269.316,144.13,148.922,477.344,951.596,664.303,1183.486,600.485,1015.954,562.493,1763.003,583.742,2095.919,1175.263,2546.833,117.606,208.274,831.602,1665.136,459.128,1124.361,247.082,424.708,153.305,612.971,70.341,73.062,,,4107.445,6093.169,222.273,515.608,84.458,92.79,1373.514,3051.949,1246.423,2004.596,242.098,262.427,260.247,272.871,145.545,178.54,,,,,,,,,,,,,114.735,129.717,68.143,82.988,,,,,,,,,,,,,400.64,407.923,188.676,192.555,159.291,166.12,385.734,432.754,204.311,218.013,227.546,234.406,396.213,832.128,318.915,737.954
31/08/89,177.004,189.646,,,222.207,244.202,175.927,183.842,131.299,136.271,535.165,1129.422,359.562,827.96,464.248,1115.159,2467.787,3832.09,469.574,1239.78,144.741,149.77,470.714,939.971,777.18,1386.301,598.431,1014.098,554.341,1743.519,569.47,2051.713,1159.769,2517.027,108.26,204.691,830.965,1665.941,455.409,1116.964,252.312,434.551,156.181,626.323,76.747,79.716,,,3822.82,5673.165,240.372,559.614,107.457,118.45,1325.151,2957.859,1208.87,1946.387,228.236,248.196,296.572,311.116,134.464,166.045,,,,,,,,,,,,,125.49,141.33,80.932,99.038,,,,,,,,,,,,,415.602,423.157,210,214.542,156.718,163.81,725.952,812.052,223.087,240.56,242.82,250.141,401.577,845.502,322.875,749.128
29/09/89,198.982,213.55,,,248.38,273.23,185.08,193.832,135.039,140.397,549.417,1161.497,357.443,825.333,471.304,1134.732,2617.388,4066.797,465.712,1233.088,150.554,156.01,490.641,981.43,885.349,1581.17,598.817,1016.444,571.164,1802.853,617.102,2230.679,1142.486,2483.402,101.614,213.751,845.113,1696.409,481.183,1181.962,250.123,431.664,162.842,654.934,98.552,102.364,,,4065.197,6035.171,239.415,559.546,101.901,112.73,1484.031,3326.158,1228.45,1980.27,243.02,264.318,313.13,328.56,142.039,176.643,,,,,,,,,,,,,194.903,219.506,138.597,171.595,,,,,,,,,,,,,435.174,443.085,203.82,208.46,168.293,176.272,651.946,729.269,225.61,244.208,261.683,270.167,394.379,832.485,321.31,747.547
31/10/89,201.307,216.54,,,259.924,286.654,181.957,191.115,130.458,135.881,530.233,1122.947,349.028,808.176,439.481,1060.745,2546.085,3958.399,420.323,1116.352,145.457,150.954,466.933,935.71,815.635,1458.632,567.281,964.623,553.578,1753.91,591.521,2145.693,1065.78,2320.587,97.747,182.952,744.859,1497.273,458.535,1128.151,229.956,397.743,154.902,625.025,96.064,99.78,,,3957.427,5877.429,228.753,536.85,93.552,103.917,1468.379,3304.899,1183.616,1910.557,276.301,300.985,299.592,315.25,154.652,193.59,,,,,,,,,,,,,181.584,204.506,157.701,194.868,,,,,,,,,,,,,427.719,435.495,194.016,198.642,160.776,169.515,608.722,681.635,231.772,250.925,275.99,285.076,393.619,833.041,313.148,730.628
30/11/89,191.64,206.448,,,215.446,238.371,196.381,206.318,135.359,141.228,550.528,1167.966,354.971,824.238,462.921,1120.032,2665.995,4147.278,441.428,1175.952,154.502,160.58,514.154,1032.13,797.888,1428.916,597.314,1017.427,582.628,1852.765,631.977,2300.181,1055.664,2302.506,90.664,179.644,805.338,1621.016,486.671,1199.264,241.181,418.062,153.896,622.984,98.525,102.336,,,4158.058,6177.716,222.644,524.878,92.054,102.663,1475.433,3334.723,1246.008,2013.851,203.906,222.365,283.477,298.293,159.115,202.325,,,,,,,,,,,,,169.532,190.932,142.055,175.535,,,,,,,,,,,,,377.733,384.71,196.8,201.691,171.922,181.364,590.373,662.339,264.23,286.055,268.652,277.705,396.776,841.906,318.731,745.749
29/12/89,214.698,231.65,,,252.832,280.434,211.607,222.58,139.569,145.87,567.338,1205.7,361.928,842.705,511.749,1241.013,2667.676,4152.31,484.623,1294.686,169.673,176.597,617.222,1240.949,999.586,1792.115,615.135,1049.573,635.997,2029.692,662.221,2418.454,1179.771,2577.27,99.323,151.646,902.829,1819.507,543.905,1342.289,259.271,450.37,159.208,646.656,97.894,101.68,,,4149.238,6166.871,233.611,553.109,88.794,99.42,1492.002,3386.138,1341.699,2171.129,258.685,282.057,309.072,325.38,178.094,230.024,,,,,,,,,,,,,172.458,194.227,213.027,263.233,,,,,,,,,,,,,398.727,406.092,194.835,199.876,189.02,199.926,580.448,651.42,291.734,315.851,228.159,236.236,403.858,859.147,325.027,762.584
31/01/90,221.271,239.272,,,256.38,285.577,212.162,223.446,132.914,139.172,539.944,1149.589,336.668,786.229,509.35,1238.134,2515.493,3917.845,486.428,1303.358,183.716,191.474,634.843,1278.323,1196.575,2147.469,612.743,1047.338,610.302,1954.978,635.218,2328.402,1173.144,2566.894,105.886,149.925,995.058,2007.669,515.6,1274.451,257.84,448.844,149.458,609.296,92.881,96.474,,,3898.431,5796.374,231.135,549.582,84.447,94.95,1441.001,3284.371,1381.973,2238.965,261.897,287.177,333.893,351.947,186.031,241.958,,,,,,,,,,,,,205.63,231.586,298.416,368.747,,,,,,,,,,,,,521.5,531.133,188.418,193.49,191.751,202.87,625.082,702.381,283.734,308.144,227.852,236.342,365.841,780.431,303.041,713.133
28/02/90,229.757,248.656,,,276.878,308.722,215.517,227.177,127.092,133.33,515.886,1100.482,340.343,797.171,496.109,1208.924,2270.146,3538.088,471.719,1267.809,177.875,185.646,621.172,1252.737,1429.631,2567.89,613.183,1050.047,590.183,1898.03,575.267,2117.243,1117.706,2449.934,102.753,146.893,1066.614,2154.805,501.813,1242.392,245.434,428.212,144.9,593.048,90.79,94.302,,,3494.191,5197.539,214.505,512.361,77.949,88.049,1551.691,3550.747,1410.372,2287.622,279.369,306.964,354.053,373.197,211.84,275.595,,,,,,,,,,,,,216.195,243.485,293.315,362.443,,,,,,,,,,,,,489.796,499.025,178.949,183.958,201.318,213.099,728.024,817.904,265.784,289.421,222.909,231.225,365.724,782.372,306.641,723.758
30/03/90,197.85,215.014,,,190.314,213.64,214.042,226.536,118.996,125.1,483.818,1034.213,347.008,815.174,502.064,1226.459,1860.15,2901.466,456.67,1231.218,175.414,183.341,680.246,1373.827,1453.423,2612.887,590.391,1013.072,614.717,1984.609,624.997,2308.553,1072.834,2356.376,95.154,147.439,1076.647,2178.01,533.778,1323.66,254.62,445.25,132.194,543.443,87.587,90.975,,,2815.501,4190.13,208.424,500.259,74.565,84.634,1580.452,3631.871,1372.212,2228.453,92.378,102.667,355.644,378.254,211.389,275.613,,,,,,,,,,,,,226.78,255.407,252.079,311.786,,,,,,,,,,,,,427.93,437.392,174.154,179.21,193.21,205.3,890.044,1001.102,274.831,301.607,213.037,221.794,368.094,789.7,312.989,740.92
30/04/90,210.656,230.525,,,230.65,261.359,199.618,212.05,117.243,123.53,475.922,1019.493,337.479,795.206,487.654,1194.363,1871.405,2921.366,425.925,1152.213,165.004,172.738,632.643,1279.732,1266.077,2278.382,581.72,1000.321,593.827,1924.978,618.456,2293.207,1099.37,2419.532,87.485,147.455,1008.447,2043.241,564.596,1402.346,260.758,457.009,145.958,602.682,90.698,95.692,,,2849.917,4243.434,193.686,467.306,72.8,83.038,1562.454,3606.4,1258.806,2047.128,167.436,185.455,375.707,403.764,202.458,271.882,,,,,,,,,,,,,336.261,378.707,252.426,318.354,,,,,,,,,,,,,378.117,386.931,138.528,142.739,173.51,185.182,863.372,971.127,275.215,303.963,189.839,197.858,339.637,730.926,305.699,725.864
31/05/90,227.603,249.46,,,243.855,276.914,224.069,238.106,129.242,136.437,525.1,1127.042,367.21,867.698,526.255,1292.098,2130.106,3327.679,487.857,1323.851,174.769,183.256,639.34,1295.348,1240.126,2234.004,677.493,1167.217,616.423,2006.069,631.609,2350.818,1241.57,2737.568,88.515,163.062,1102.782,2237.485,575.19,1430.913,276.813,486.187,152.86,633.869,90.267,95.923,,,3256.627,4851.235,210.726,510.986,80.144,91.841,1674.405,3880.743,1406.488,2290.174,147.573,163.578,475.494,511.246,192.042,260.391,,,,,,,,,,,,,344.939,388.48,276.044,349.101,,,,,,,,,,,,,295.042,302.068,159.911,164.953,198.577,212.197,846.306,952.322,318.381,351.342,168.374,175.566,363.718,785.046,333.042,793.009
29/06/90,235.143,258.08,,,239.477,272.073,226.475,240.865,128.119,135.521,520.408,1119.2,364.855,864.563,543.594,1337.987,2043.022,3194.134,515.282,1402.623,177.37,186.263,665.999,1351.47,1341.179,2418.442,688.532,1188.47,622.044,2032.375,633.781,2367.945,1308.475,2890.282,86.789,155.826,1069.693,2173.514,565.834,1409.945,281.711,495.849,164.077,683.172,92.273,98.055,,,3103.417,4625.24,219.056,533.876,79.601,91.644,1738.805,4045.92,1406.556,2293.09,149.795,166.146,447.906,481.804,198.748,269.601,,,,,,,,,,,,,506.957,575.868,279.093,352.901,,,,,,,,,,,,,217.974,223.165,142.933,147.645,196.551,210.191,825.615,930.588,335.596,370.368,171.725,179.343,361.487,782.526,330.9,790.122
31/07/90,255.211,280.836,,,271.982,310.141,243.994,259.787,129.157,136.897,524.178,1129.589,363.879,864.699,565.311,1394.914,2026.173,3170.347,535.796,1463.122,176.699,185.854,713.503,1450.073,1505.886,2717.957,698.12,1207.35,652.516,2140.338,666.686,2500.371,1365.337,3021.338,90.566,157.818,1191.833,2425.344,570.14,1423.09,283.651,500.379,170.709,713.286,93.026,98.855,,,3060.31,4563.313,228.805,560.327,83.863,96.982,1824.776,4262.025,1490.738,2433.085,186.949,208.642,503.635,542.792,198.598,270.766,,,,,,,,,,,,,503.672,577.988,308.158,389.652,,,,,,,,,,,,,228.106,233.539,136.222,140.921,214.67,229.725,804.382,909.203,358.066,395.927,175.435,183.238,368.032,799.009,329.485,788.972
31/08/90,221.94,245.007,,,241.55,276.374,203.737,217.811,116.748,124.028,474.129,1024.046,330.664,788.24,508.023,1257.084,1831.554,2868.443,505.541,1385.283,145.203,153.012,606.569,1234.985,1239.897,2240.431,622.006,1078.136,600.525,1978.041,602.827,2270.518,1183.103,2623.572,83.759,175.469,1121.446,2285.817,496.612,1242.013,242.421,428.758,149.561,627.437,84.62,89.922,,,2761.277,4119.783,224.432,552.404,79.05,91.867,1611.901,3781.077,1268.862,2073.801,156.712,176.175,449.408,484.349,192.33,264.139,,,,,,,,,,,,,454.741,522.436,294.849,373.189,,,,,,,,,,,,,151.312,154.915,119.494,123.836,185.729,199.231,761.108,860.418,282.555,315.05,135.685,141.723,348.371,758.652,298.427,716.853
28/09/90,193.088,213.721,,,222.524,254.725,163.646,175.791,104.283,111.069,423.145,916.253,314.375,751.889,446.981,1109.568,1543.025,2419.257,458.908,1262.254,134.401,141.931,498.514,1017.233,949.697,1718.686,547.852,952.049,569.533,1884.259,542.588,2053.338,927.473,2062.206,67.802,177.394,1018.336,2079.369,443.382,1111.369,213.083,377.984,121.377,511.72,73.282,77.874,,,2308.078,3446.086,210.871,521.807,70.21,82.054,1427.628,3365.288,1065.859,1744.979,134.257,151.209,405.946,437.508,195.983,269.344,,,,,,,,,,,,,396.438,455.454,306.553,391.324,,,,,,,,,,,,,114.671,117.402,117.825,122.312,155.825,168.898,630.591,713.142,211.115,236.144,115.196,120.634,332.014,725.363,283.669,683.662
