Date,SP_Price,SP_Divi,SP_Yield,SP_TR,SP_TR_Index,Bond_Yield,Bond_px_chg,Bond_Price_index,Bond_TR,Bond_TR_Index
01/01/1888,5.31,0.25,4.7080979284,0.0115164453,3.2077459594,3.67,-0.0010625,1.1503106225,0.0019958333,2.3708559705
01/02/1888,5.28,0.25,4.7348484848,-0.0017780917,3.2020422931,3.65,0.0015583333,1.1521031898,0.0046013889,2.3817652008
01/03/1888,5.08,0.25,4.9212598425,-0.0340119949,3.0931344468,3.63,0.0015583333,1.1538985506,0.0045861111,2.3926882407
01/04/1888,5.1,0.24,4.7058823529,0.0079281496,3.1176572795,3.62,0.0015583333,1.1556967092,0.0045708333,2.4036248199
01/05/1888,5.17,0.24,4.6421663443,0.0176748366,3.1727613625,3.6,0.0015583333,1.1574976699,0.0045555556,2.4145746663
01/06/1888,5.01,0.24,4.7904191617,-0.0270793037,3.086845194,3.58,0.0015583333,1.1593014371,0.0045402778,2.425537506
01/07/1888,5.14,0.24,4.6692607004,0.029911843,3.1791784228,3.56,0.0015583333,1.1611080152,0.004525,2.4365130632
01/08/1888,5.25,0.24,4.5714285714,0.0252383268,3.2594155669,3.54,0.0015583333,1.1629174085,0.0045097222,2.4475010603
01/09/1888,5.38,0.24,4.4609665428,0.0284920635,3.3522830422,3.52,0.0015583333,1.1647296215,0.0044944444,2.4585012178
01/10/1888,5.35,0.23,4.2990654206,-0.0019625155,3.3457041348,3.51,0.0015583333,1.1665446585,0.0044791667,2.4695132545
01/11/1888,5.24,0.23,4.3893129771,-0.0169517134,3.2889887172,3.49,0.0015583333,1.1683625239,0.0044638889,2.4805368873
01/12/1888,5.14,0.23,4.4747081712,-0.0154262087,3.238252091,3.47,0.0015583333,1.1701832222,0.0044486111,2.4915718313
01/01/1889,5.24,0.23,4.3893129771,0.0231712062,3.313286298,3.45,0.0015583333,1.1720067577,0.0044333333,2.5026177997
01/02/1889,5.3,0.23,4.3396226415,0.0150811069,3.3632543228,3.45,0.0002125,1.1722558091,0.0030854167,2.5103394184
01/03/1889,5.19,0.23,4.4315992293,-0.017177673,3.3054814399,3.45,0.0002125,1.1725049135,0.0030833333,2.5180796316
01/04/1889,5.18,0.23,4.4401544402,0.0017132306,3.3111444918,3.44,0.0002125,1.1727540708,0.00308125,2.5258384645
01/05/1889,5.32,0.23,4.3233082707,0.0306595882,3.4126628183,3.44,0.0002125,1.173003281,0.0030791667,2.5336159421
01/06/1889,5.41,0.23,4.2513863216,0.0204417293,3.4824235479,3.44,0.0002125,1.1732525442,0.0030770833,2.5414120894
01/07/1889,5.3,0.22,4.1509433962,-0.016879236,3.423642899,3.44,0.0002125,1.1735018604,0.003075,2.5492269316
01/08/1889,5.37,0.22,4.0968342644,0.0167185535,3.4808812558,3.43,0.0002125,1.1737512295,0.0030729167,2.5570604935
01/09/1889,5.5,0.22,4,0.0276613904,3.5771672713,3.43,0.0002125,1.1740006517,0.0030708333,2.5649128001
01/10/1889,5.4,0.22,4.0740740741,-0.0148227273,3.5241438965,3.43,0.0002125,1.1742501268,0.00306875,2.5727838763
01/11/1889,5.35,0.22,4.1121495327,-0.0058518519,3.5035211285,3.43,0.0002125,1.174499655,0.0030666667,2.5806737469
01/12/1889,5.32,0.22,4.1353383459,-0.0021806854,3.4958810512,3.42,0.0002125,1.1747492361,0.0030645833,2.5885824366
01/01/1890,5.38,0.22,4.0892193309,0.0147243108,3.5473554903,3.42,0.0002125,1.1749988703,0.0030625,2.5965099703
01/02/1890,5.32,0.22,4.1353383459,-0.0077447336,3.5198821671,3.44,-0.0014166667,1.1733342886,0.0014472222,2.6002676972
01/03/1890,5.28,0.22,4.1666666667,-0.0040726817,3.5055468074,3.45,-0.0014166667,1.171672065,0.0014611111,2.6040669773
01/04/1890,5.39,0.22,4.0816326531,0.0243055556,3.5907510701,3.47,-0.0014166667,1.1700121963,0.001475,2.6079079761
01/05/1890,5.62,0.22,3.9145907473,0.0460729746,3.7561876531,3.49,-0.0014166667,1.168354679,0.0014888889,2.6117908613
01/06/1890,5.58,0.22,3.9426523297,-0.0038552788,3.7417065026,3.5,-0.0014166667,1.1666995099,0.0015027778,2.6157158025
01/07/1890,5.54,0.22,3.9711191336,-0.0038829152,3.7271777736,3.52,-0.0014166667,1.1650466856,0.0015166667,2.6196829715
01/08/1890,5.41,0.22,4.0665434381,-0.020156438,3.6520511458,3.54,-0.0014166667,1.1633962028,0.0015305556,2.6236925418
01/09/1890,5.32,0.22,4.1353383459,-0.0132470733,3.6036721565,3.55,-0.0014166667,1.1617480581,0.0015444444,2.6277446892
01/10/1890,5.08,0.22,4.3307086614,-0.0416666667,3.45351915,3.57,-0.0014166667,1.1601022484,0.0015583333,2.6318395913
01/11/1890,4.71,0.22,4.6709129512,-0.0692257218,3.2144467941,3.59,-0.0014166667,1.1584587702,0.0015722222,2.635977428
01/12/1890,4.6,0.22,4.7826086957,-0.0194621373,3.1518867893,3.6,-0.0014166667,1.1568176203,0.0015861111,2.6401583811
01/01/1891,4.84,0.22,4.5454545455,0.0561594203,3.3288949242,3.62,-0.0014166667,1.1551787953,0.0016,2.6443826345
01/02/1891,4.9,0.22,4.4897959184,0.016184573,3.3827716671,3.62,0.0001416667,1.1553424456,0.0031569444,2.6527308036
01/03/1891,4.81,0.22,4.5738045738,-0.0146258503,3.333295755,3.62,0.0001416667,1.1555061192,0.0031555556,2.661101643
01/04/1891,4.97,0.22,4.4265593561,0.0370755371,3.4568794853,3.62,0.0001416667,1.1556698159,0.0031541667,2.6694952011
01/05/1891,4.95,0.22,4.4444444444,-0.0003353454,3.4557202367,3.61,0.0001416667,1.1558335358,0.0031527778,2.6779115263
01/06/1891,4.85,0.22,4.5360824742,-0.0164983165,3.3987066705,3.61,0.0001416667,1.1559972788,0.0031513889,2.6863506669
01/07/1891,4.77,0.22,4.6121593291,-0.0127147766,3.3554928743,3.61,0.0001416667,1.1561610451,0.00315,2.6948126715
01/08/1891,4.93,0.22,4.462474645,0.037386443,3.4809428176,3.61,0.0001416667,1.1563248346,0.0031486111,2.7032975886
01/09/1891,5.33,0.22,4.1275797373,0.0848546315,3.7763169377,3.61,0.0001416667,1.1564886473,0.0031472222,2.7118054669
01/10/1891,5.33,0.22,4.1275797373,0.0034396498,3.7893061454,3.61,0.0001416667,1.1566524832,0.0031458333,2.7203363549
01/11/1891,5.25,0.22,4.1904761905,-0.0115697311,3.7454648923,3.6,0.0001416667,1.1568163423,0.0031444444,2.7288903014
01/12/1891,5.41,0.22,4.0665434381,0.033968254,3.872691795,3.6,0.0001416667,1.1569802246,0.0031430556,2.7374673553
01/01/1892,5.51,0.22,3.9927404719,0.0218992606,3.9575008819,3.6,0.0001416667,1.1571441301,0.0031416667,2.7460675652
01/02/1892,5.52,0.22,3.9855072464,0.005192075,3.9780485234,3.61,-0.0010625,1.1559146645,0.0019479167,2.751416676
01/03/1892,5.58,0.23,4.1218637993,0.0142663043,4.0348005743,3.63,-0.0010625,1.1546865052,0.0019583333,2.756804867
01/04/1892,5.57,0.23,4.1292639138,0.0015934886,4.0412299833,3.64,-0.0010625,1.1534596507,0.00196875,2.7622323265
01/05/1892,5.57,0.23,4.1292639138,0.0034156194,4.0550332867,3.65,-0.0010625,1.1522340999,0.0019791667,2.7676992447
01/06/1892,5.54,0.23,4.1516245487,-0.0019449431,4.0471464775,3.66,-0.0010625,1.1510098511,0.0019895833,2.773205813
01/07/1892,5.54,0.23,4.1516245487,0.0034852587,4.0612518301,3.68,-0.0010625,1.1497869032,0.002,2.7787522246
01/08/1892,5.62,0.23,4.0925266904,0.0179497593,4.134150323,3.69,-0.0010625,1.1485652546,0.0020104167,2.7843386744
01/09/1892,5.48,0.24,4.3795620438,-0.0214264531,4.0455701448,3.7,-0.0010625,1.147344904,0.0020208333,2.7899653588
01/10/1892,5.59,0.24,4.2933810376,0.0236724453,4.1413386826,3.71,-0.0010625,1.14612585,0.00203125,2.7956324759
01/11/1892,5.57,0.24,4.3087971275,-2.53428741799899E-005,4.1412337292,3.73,-0.0010625,1.1449080913,0.0020416667,2.8013402256
01/12/1892,5.51,0.24,4.3557168784,-0.0071813285,4.1114941692,3.74,-0.0010625,1.1436916265,0.0020520833,2.8070888092
01/01/1893,5.61,0.24,4.2780748663,0.0217906836,4.2010864378,3.75,-0.0010625,1.1424764541,0.0020625,2.8128784298
01/02/1893,5.51,0.24,4.3557168784,-0.014234997,4.1412839848,3.75,0.0003541667,1.1428810812,0.0034756944,2.8226551358
01/03/1893,5.31,0.24,4.5197740113,-0.0326300665,4.0061536128,3.74,0.0003541667,1.1432858516,0.0034722222,2.8324560216
01/04/1893,5.31,0.24,4.5197740113,0.0038182674,4.0214501786,3.74,0.0003541667,1.1436907653,0.00346875,2.8422811035
01/05/1893,4.84,0.24,4.958677686,-0.0846798493,3.6809143834,3.73,0.0003541667,1.1440958225,0.0034652778,2.852130397
01/06/1893,4.61,0.25,5.4229934924,-0.0433023416,3.5215221714,3.73,0.0003541667,1.1445010231,0.0034618056,2.8620039179
01/07/1893,4.18,0.25,5.980861244,-0.0888322487,3.2086974379,3.73,0.0003541667,1.1449063672,0.0034583333,2.8719016814
01/08/1893,4.08,0.25,6.1274509804,-0.0190051834,3.1477155546,3.72,0.0003541667,1.1453118549,0.0034548611,2.8818237029
01/09/1893,4.37,0.25,5.7208237986,0.0761335784,3.3873624036,3.72,0.0003541667,1.1457174861,0.0034513889,2.8917699972
01/10/1893,4.5,0.25,5.5555555556,0.0344832189,3.5041695629,3.71,0.0003541667,1.1461232611,0.0034479167,2.9017405791
01/11/1893,4.57,0.25,5.4704595186,0.0201703704,3.5748499609,3.71,0.0003541667,1.1465291797,0.0034444444,2.9117354633
01/12/1893,4.41,0.25,5.6689342404,-0.0304522247,3.4659878268,3.7,0.0003541667,1.1469352422,0.0034409722,2.9217546642
01/01/1894,4.32,0.25,5.787037037,-0.0157464097,3.4114109625,3.7,0.0003541667,1.1473414484,0.0034375,2.9317981959
01/02/1894,4.38,0.24,5.4794520548,0.0185821759,3.4748024012,3.68,0.0017,1.1492919288,0.0047666667,2.9457731006
01/03/1894,4.51,0.24,5.3215077605,0.0342465753,3.5938024834,3.66,0.0017,1.1512457251,0.00475,2.9597655228
01/04/1894,4.57,0.24,5.2516411379,0.0176773836,3.6573315085,3.64,0.0017,1.1532028429,0.0047333333,2.9737750796
01/05/1894,4.4,0.23,5.2272727273,-0.0329449307,3.5368409753,3.62,0.0017,1.1551632877,0.0047166667,2.9878013854
01/06/1894,4.34,0.23,5.2995391705,-0.009280303,3.5040180193,3.6,0.0017,1.1571270653,0.0047,3.0018440519
01/07/1894,4.25,0.23,5.4117647059,-0.0163844086,3.4466067563,3.58,0.0017,1.1590941813,0.0046833333,3.0159026882
01/08/1894,4.41,0.22,4.9886621315,0.0420254902,3.5914520948,3.56,0.0017,1.1610646414,0.0046666667,3.0299769008
01/09/1894,4.48,0.22,4.9107142857,0.0200302343,3.6633897218,3.54,0.0017,1.1630384513,0.00465,3.0440662934
01/10/1894,4.34,0.22,5.069124424,-0.027219122,3.5636754699,3.52,0.0017,1.1650156167,0.0046333333,3.0581704672
01/11/1894,4.34,0.21,4.8387096774,0.0040956221,3.578270938,3.5,0.0017,1.1669961432,0.0046166667,3.0722890209
01/12/1894,4.3,0.21,4.8837209302,-0.0051843318,3.5597199942,3.48,0.0017,1.1689800367,0.0046,3.0864215504
01/01/1895,4.25,0.21,4.9411764706,-0.0075910853,3.5326978562,3.46,0.0017,1.1709673027,0.0045833333,3.1005676491
01/02/1895,4.19,0.21,5.0119331742,-0.0100647059,3.4971422913,3.47,-0.0009916667,1.1698060935,0.0019013889,3.106463034
01/03/1895,4.19,0.21,5.0119331742,0.0040771679,3.5114007274,3.48,-0.0009916667,1.1686460358,0.0019111111,3.11239983
01/04/1895,4.37,0.2,4.5766590389,0.0470027844,3.6764463388,3.5,-0.0009916667,1.1674871284,0.0019208333,3.1183782314
01/05/1895,4.61,0.2,4.3383947939,0.058766209,3.8924971527,3.51,-0.0009916667,1.1663293704,0.0019305556,3.1243984338
01/06/1895,4.7,0.2,4.2553191489,0.0231381056,3.9825621628,3.52,-0.0009916667,1.1651727604,0.0019402778,3.1304606346
01/07/1895,4.72,0.2,4.2372881356,0.0077712766,4.0135117549,3.53,-0.0009916667,1.1640172974,0.00195,3.1365650329
01/08/1895,4.79,0.2,4.1753653445,0.0183033192,4.0869723417,3.54,-0.0009916667,1.1628629803,0.0019597222,3.1427118291
01/09/1895,4.82,0.2,4.1493775934,0.0096555324,4.1264342354,3.55,-0.0009916667,1.1617098078,0.0019694444,3.1489012254
01/10/1895,4.75,0.19,4,-0.0111808437,4.0802972191,3.57,-0.0009916667,1.1605577789,0.0019791667,3.1551334258
01/11/1895,4.59,0.19,4.1394335512,-0.0303210526,3.9565783124,3.58,-0.0009916667,1.1594068925,0.0019888889,3.1614086356
01/12/1895,4.32,0.19,4.3981481481,-0.0553740015,3.7374867392,3.59,-0.0009916667,1.1582571473,0.0019986111,3.167727062
01/01/1896,4.27,0.19,4.4496487119,-0.0079243827,3.7078694639,3.6,-0.0009916667,1.1571085423,0.0020083333,3.1740889138
01/02/1896,4.45,0.19,4.2696629213,0.0458294301,3.8777990084,3.58,0.0014166667,1.1587477794,0.0044027778,3.188063722
01/03/1896,4.38,0.19,4.3378995434,-0.0122191011,3.8304157902,3.57,0.0014166667,1.1603893387,0.0043888889,3.2020557794
01/04/1896,4.42,0.19,4.2986425339,0.012684551,3.8790028946,3.55,0.0014166667,1.1620332236,0.004375,3.2160647735
01/05/1896,4.4,0.19,4.3181818182,-0.0010218703,3.8750390568,3.53,0.0014166667,1.1636794374,0.0043611111,3.2300903893
01/06/1896,4.32,0.19,4.3981481481,-0.0146780303,3.8181611161,3.52,0.0014166667,1.1653279832,0.0043472222,3.24413231
01/07/1896,4.04,0.18,4.4554455446,-0.0612615741,3.584254556,3.5,0.0014166667,1.1669788646,0.0043333333,3.2581902167
01/08/1896,3.81,0.18,4.7244094488,-0.0531497525,3.3937523136,3.48,0.0014166667,1.1686320846,0.0043194444,3.2722637883
01/09/1896,4.01,0.18,4.4887780549,0.0564851269,3.5854488435,3.47,0.0014166667,1.1702876467,0.0043055556,3.2863527018
01/10/1896,4.1,0.18,4.3902439024,0.026219867,3.6794588354,3.45,0.0014166667,1.1719455542,0.0042916667,3.3004566322
01/11/1896,4.38,0.18,4.1095890411,0.0719674797,3.9442602143,3.43,0.0014166667,1.1736058104,0.0042777778,3.3145752522
01/12/1896,4.22,0.18,4.2654028436,-0.0331050228,3.8136853899,3.42,0.0014166667,1.1752684187,0.0042638889,3.3287082328
01/01/1897,4.22,0.18,4.2654028436,0.0035545024,3.8272411436,3.4,0.0014166667,1.1769333823,0.00425,3.3428552428
01/02/1897,4.18,0.18,4.3062200957,-0.0059241706,3.8045679141,3.4,0.0003541667,1.1773502128,0.0031840278,3.3534989868
01/03/1897,4.19,0.18,4.2959427208,0.0059808612,3.8273225069,3.39,0.0003541667,1.177767191,0.0031805556,3.3641649766
01/04/1897,4.06,0.18,4.4334975369,-0.0274463007,3.7222766624,3.39,0.0003541667,1.1781843169,0.0031770833,3.3748532091
01/05/1897,4.08,0.18,4.4117647059,0.0086206897,3.7543652543,3.38,0.0003541667,1.1786015905,0.0031736111,3.3855636807
01/06/1897,4.27,0.18,4.2154566745,0.050245098,3.9430037046,3.38,0.0003541667,1.1790190119,0.0031701389,3.3962963878
01/07/1897,4.46,0.18,4.0358744395,0.0480093677,4.1323048192,3.38,0.0003541667,1.1794365812,0.0031666667,3.4070513264
01/08/1897,4.75,0.18,3.7894736842,0.0683856502,4.4148951712,3.37,0.0003541667,1.1798542983,0.0031631944,3.4178284922
01/09/1897,4.98,0.18,3.6144578313,0.0515789474,4.6426108169,3.37,0.0003541667,1.1802721633,0.0031597222,3.4286278808
01/10/1897,4.82,0.18,3.734439834,-0.0291164659,4.5074343975,3.36,0.0003541667,1.1806901764,0.00315625,3.4394494876
01/11/1897,4.65,0.18,3.8709677419,-0.0321576763,4.362485781,3.36,0.0003541667,1.1811083375,0.0031527778,3.4502933075
01/12/1897,4.75,0.18,3.7894736842,0.0247311828,4.4703752143,3.35,0.0003541667,1.1815266467,0.0031493056,3.4611593354
01/01/1898,4.88,0.18,3.6885245902,0.0305561404,4.6069726268,3.35,0.0003541667,1.1819451041,0.0031458333,3.4720475658
01/02/1898,4.87,0.18,3.6960985626,0.0010809426,4.6119524999,3.33,0.0017708333,1.1840381318,0.0045451389,3.4878285042
01/03/1898,4.65,0.19,4.0860215054,-0.042008898,4.4182094576,3.31,0.0017708333,1.186134866,0.0045277778,3.5036206166
01/04/1898,4.57,0.19,4.1575492341,-0.0138584229,4.3569800423,3.29,0.0017708333,1.1882353132,0.0045104167,3.5194234054
01/05/1898,4.87,0.19,3.9014373717,0.0690791393,4.6579564737,3.27,0.0017708333,1.1903394799,0.0044930556,3.5352363703
01/06/1898,5.06,0.19,3.7549407115,0.0422655715,4.8548276662,3.25,0.0017708333,1.1924473727,0.0044756944,3.5510590081
01/07/1898,5.08,0.19,3.7401574803,0.0071096838,4.8893439558,3.23,0.0017708333,1.1945589983,0.0044583333,3.5668908128
01/08/1898,5.27,0.19,3.605313093,0.0405725066,5.0877168955,3.2,0.0017708333,1.1966743632,0.0044409722,3.5827312758
01/09/1898,5.26,0.2,3.8022813688,0.0011859583,5.0937507153,3.18,0.0017708333,1.198793474,0.0044236111,3.5985798857
01/10/1898,5.15,0.2,3.8834951456,-0.0177962611,5.0031009977,3.16,0.0017708333,1.2009163375,0.00440625,3.6144361283
01/11/1898,5.32,0.2,3.7593984962,0.0362184466,5.184305544,3.14,0.0017708333,1.2030429602,0.0043888889,3.6302994869
01/12/1898,5.65,0.2,3.5398230088,0.0651629073,5.5221299654,3.12,0.0017708333,1.2051733487,0.0043715278,3.6461694419
01/01/1899,6.08,0.2,3.2894736842,0.0790678466,5.9587528905,3.1,0.0017708333,1.2073075099,0.0043541667,3.6620454714
01/02/1899,6.31,0.2,3.1695721078,0.0405934759,6.2006393822,3.1,-0.0003541667,1.2068799218,0.0022326389,3.6702214965
01/03/1899,6.4,0.2,3.125,0.016937401,6.3056620976,3.11,-0.0003541667,1.2064524852,0.0022361111,3.6784285196
01/04/1899,6.48,0.2,3.0864197531,0.0151471354,6.4011748152,3.11,-0.0003541667,1.2060251999,0.0022395833,3.6866666668
01/05/1899,6.21,0.2,3.2206119163,-0.0390406379,6.1512688674,3.12,-0.0003541667,1.205598066,0.0022430556,3.6949360649
01/06/1899,6.07,0.21,3.4596375618,-0.0197933441,6.0295146863,3.12,-0.0003541667,1.2051710833,0.0022465278,3.7032368415
01/07/1899,6.28,0.21,3.3439490446,0.0374217463,6.2551496551,3.13,-0.0003541667,1.2047442519,0.00225,3.7115691243
01/08/1899,6.44,0.21,3.2608695652,0.0282205414,6.4316733649,3.13,-0.0003541667,1.2043175716,0.0022534722,3.7199330423
01/09/1899,6.37,0.21,3.2967032967,-0.0081845238,6.3790331811,3.13,-0.0003541667,1.2038910425,0.0022569444,3.7283287245
01/10/1899,6.34,0.21,3.3123028391,-0.0019845631,6.3663735876,3.14,-0.0003541667,1.2034646644,0.0022604167,3.7367563009
01/11/1899,6.46,0.21,3.2507739938,0.0216771819,6.5043786259,3.14,-0.0003541667,1.2030384374,0.0022638889,3.7452159019
01/12/1899,6.02,0.21,3.488372093,-0.0654024768,6.0789761539,3.15,-0.0003541667,1.2026123612,0.0022673611,3.7537076588
01/01/1900,6.1,0.22,3.606557377,0.0162998339,6.1780624554,3.15,-0.0003541667,1.202186436,0.0022708333,3.7622317033
01/02/1900,6.21,0.23,3.7037037037,0.0211065574,6.3084600851,3.15,0.0003541667,1.2026122104,0.0029756944,3.7734269553
01/03/1900,6.26,0.23,3.6741214058,0.0111714976,6.3789350317,3.14,0.0003541667,1.2030381356,0.0029722222,3.7846424187
01/04/1900,6.34,0.24,3.785488959,0.0159744409,6.4808349523,3.14,0.0003541667,1.2034642116,0.00296875,3.7958780759
01/05/1900,6.04,0.25,4.1390728477,-0.0440654574,6.1952539957,3.13,0.0003541667,1.2038904385,0.0029652778,3.8071339088
01/06/1900,5.86,0.26,4.4368600683,-0.0262831126,6.0324234375,3.13,0.0003541667,1.2043168163,0.0029618056,3.8184098992
01/07/1900,5.86,0.26,4.4368600683,0.0037329352,6.054942083,3.13,0.0003541667,1.2047433452,0.0029583333,3.8297060285
01/08/1900,5.94,0.27,4.5454545455,0.0174914676,6.1608519061,3.12,0.0003541667,1.2051700251,0.0029548611,3.8410222779
01/09/1900,5.8,0.28,4.8275862069,-0.0196759259,6.0396314404,3.12,0.0003541667,1.2055968562,0.0029513889,3.8523586283
01/10/1900,6.01,0.29,4.8252911814,0.0403017241,6.2830390006,3.11,0.0003541667,1.2060238384,0.0029479167,3.8637150606
01/11/1900,6.48,0.29,4.475308642,0.0822587354,6.7998738435,3.11,0.0003541667,1.2064509719,0.0029444444,3.8750915549
01/12/1900,6.87,0.3,4.3668122271,0.0640432099,7.2353595912,3.1,0.0003541667,1.2068782566,0.0029409722,3.8864880915
01/01/1901,7.07,0.3,4.243281471,0.0327717128,7.4724747174,3.1,0.0003541667,1.2073056926,0.0029375,3.8979046503
01/02/1901,7.25,0.3,4.1379310345,0.0290346535,7.6894354314,3.11,-0.0005666667,1.2066215527,0.0020222222,3.9057870797
01/03/1901,7.51,0.31,4.1278295606,0.0393678161,7.9921517113,3.11,-0.0005666667,1.2059378005,0.0020277778,3.9137071479
01/04/1901,8.14,0.31,3.8083538084,0.0872913893,8.6897977373,3.12,-0.0005666667,1.2052544358,0.0020333333,3.9216650191
01/05/1901,7.73,0.31,4.0103492885,-0.047212326,8.279532174,3.13,-0.0005666667,1.2045714582,0.0020388889,3.9296608584
01/06/1901,8.5,0.31,3.6470588235,0.1029538594,9.1319419655,3.13,-0.0005666667,1.2038888678,0.0020444444,3.9376948317
01/07/1901,7.93,0.31,3.9092055485,-0.0640029412,8.5474708211,3.14,-0.0005666667,1.2032066641,0.00205,3.9457671061
01/08/1901,8.04,0.31,3.855721393,0.0171637243,8.6941772533,3.15,-0.0005666667,1.202524847,0.0020555556,3.9538778496
01/09/1901,8,0.32,4,-0.001710199,8.67930848,3.15,-0.0005666667,1.2018434162,0.0020611111,3.9620272312
01/10/1901,7.91,0.32,4.0455120101,-0.0079510417,8.6102989367,3.16,-0.0005666667,1.2011623716,0.0020666667,3.9702154208
01/11/1901,8.08,0.32,3.9603960396,0.0248451327,8.8242229567,3.17,-0.0005666667,1.2004817129,0.0020722222,3.9784425894
01/12/1901,7.95,0.32,4.0251572327,-0.0127887789,8.7113719206,3.17,-0.0005666667,1.19980144,0.0020777778,3.986708909
01/01/1902,8.12,0.32,3.9408866995,0.0247463312,8.9269464156,3.18,-0.0005666667,1.1991215525,0.0020833333,3.9950145525
01/02/1902,8.19,0.32,3.9072039072,0.0119222085,9.0333753324,3.19,-0.00085,1.1981022992,0.0018083333,4.0022388705
01/03/1902,8.2,0.32,3.9024390244,0.004502442,9.0740475809,3.2,-0.00085,1.1970839122,0.0018166667,4.0095096045
01/04/1902,8.48,0.32,3.7735849057,0.0374319106,9.4137065185,3.21,-0.00085,1.1960663909,0.001825,4.0168269595
01/05/1902,8.46,0.32,3.7825059102,0.0008274371,9.4214957686,3.22,-0.00085,1.1950497344,0.0018333333,4.0241911423
01/06/1902,8.41,0.33,3.9239001189,-0.0027088258,9.3959745773,3.23,-0.00085,1.1940339422,0.0018416667,4.031602361
01/07/1902,8.6,0.33,3.8372093023,0.0258204518,9.6385828864,3.24,-0.00085,1.1930190133,0.00185,4.0390608253
01/08/1902,8.83,0.33,3.7372593431,0.0299098837,9.9268717798,3.25,-0.00085,1.1920049472,0.0018583333,4.0465667467
01/09/1902,8.85,0.33,3.7288135593,0.0053557946,9.9800380664,3.26,-0.00085,1.1909917429,0.0018666667,4.0541203379
01/10/1902,8.57,0.33,3.8506417736,-0.028547081,9.6951371116,3.27,-0.00085,1.1899794,0.001875,4.0617218136
01/11/1902,8.24,0.33,4.0048543689,-0.0353053287,9.3528471094,3.28,-0.00085,1.1889679175,0.0018833333,4.0693713897
01/12/1902,8.05,0.33,4.099378882,-0.0197208738,9.168400792,3.29,-0.00085,1.1879572947,0.0018916667,4.0770692839
01/01/1903,8.46,0.33,3.9007092199,0.0543654244,9.6668447924,3.3,-0.00085,1.186947531,0.0019,4.0848157155
01/02/1903,8.41,0.33,3.9239001189,-0.0026270686,9.6414493284,3.31,-0.0007083333,1.1861067765,0.0020486111,4.0931839144
01/03/1903,8.08,0.34,4.2079207921,-0.0359195402,9.2951329014,3.32,-0.0007083333,1.1852666176,0.0020555556,4.1015976813
01/04/1903,7.75,0.34,4.3870967742,-0.0373690182,8.9477829113,3.33,-0.0007083333,1.1844270537,0.0020625,4.1100572265
01/05/1903,7.6,0.34,4.4736842105,-0.0157172043,8.8071487792,3.33,-0.0007083333,1.1835880846,0.0020694444,4.1185627616
01/06/1903,7.18,0.34,4.7353760446,-0.0515350877,8.3532715943,3.34,-0.0007083333,1.1827497097,0.0020763889,4.1271144996
