Country,,Value
PRT,01/08/03,2.1404
PRT,01/09/03,2.1473
PRT,01/10/03,2.1436
PRT,01/11/03,2.159
PRT,01/12/03,2.1463
PRT,01/01/04,2.0895
PRT,01/02/04,2.0706
PRT,01/03/04,2.0288
PRT,01/04/04,2.0488
PRT,01/05/04,2.0859
PRT,01/06/04,2.1127
PRT,01/07/04,2.116
PRT,01/08/04,2.1143
PRT,01/09/04,2.1186
PRT,01/10/04,2.1473
PRT,01/11/04,2.1703
PRT,01/12/04,2.1732
PRT,01/01/05,2.1454
PRT,01/02/05,2.1384
PRT,01/03/05,2.1372
PRT,01/04/05,2.1372
PRT,01/05/05,2.1256
PRT,01/06/05,2.111
PRT,01/07/05,2.1194
PRT,01/08/05,2.1325
PRT,01/09/05,2.1391
PRT,01/10/05,2.1966
PRT,01/11/05,2.3609
PRT,01/12/05,2.4729
PRT,01/01/06,2.5117
PRT,01/02/06,2.6004
PRT,01/03/06,2.7226
PRT,01/04/06,2.7938
PRT,01/05/06,2.889
PRT,01/06/06,2.9857
PRT,01/07/06,3.1022
PRT,01/08/06,3.2265
PRT,01/09/06,3.3354
PRT,01/10/06,3.502
PRT,01/11/06,3.5972
PRT,01/12/06,3.6842
PRT,01/01/07,3.7519
PRT,01/02/07,3.8182
PRT,01/03/07,3.8909
PRT,01/04/07,3.9753
PRT,01/05/07,4.0714
PRT,01/06/07,4.1478
PRT,01/07/07,4.2162
PRT,01/08/07,4.5436
PRT,01/09/07,4.7417
PRT,01/10/07,4.6874
PRT,01/11/07,4.6385
PRT,01/12/07,4.8484
PRT,01/01/08,4.4815
PRT,01/02/08,4.3621
PRT,01/03/08,4.5964
PRT,01/04/08,4.7835
PRT,01/05/08,4.8574
PRT,01/06/08,4.9405
PRT,01/07/08,4.961
PRT,01/08/08,4.9652
PRT,01/09/08,5.0192
PRT,01/10/08,5.1131
PRT,01/11/08,4.2383
PRT,01/12/08,3.2926
PRT,01/01/09,2.4565
PRT,01/02/09,1.9431
PRT,01/03/09,1.6355
PRT,01/04/09,1.4223
PRT,01/05/09,1.2817
PRT,01/06/09,1.2279
PRT,01/07/09,0.975
PRT,01/08/09,0.8605
PRT,01/09/09,0.7721
PRT,01/10/09,0.7375
PRT,01/11/09,0.7162
PRT,01/12/09,0.712
PRT,01/01/10,0.6798
PRT,01/02/10,0.6617
PRT,01/03/10,0.645
PRT,01/04/10,0.6447
PRT,01/05/10,0.6865
PRT,01/06/10,0.7276
PRT,01/07/10,0.8488
PRT,01/08/10,0.8955
PRT,01/09/10,0.8805
PRT,01/10/10,0.9977
PRT,01/11/10,1.042
PRT,01/12/10,1.0217
PRT,01/01/11,1.0172
PRT,01/02/11,1.0867
PRT,01/03/11,1.1755
PRT,01/04/11,1.3212
PRT,01/05/11,1.4251
PRT,01/06/11,1.4886
PRT,01/07/11,1.5976
PRT,01/08/11,1.5521
PRT,01/09/11,1.5365
PRT,01/10/11,1.5759
PRT,01/11/11,1.4847
PRT,01/12/11,1.4261
PRT,01/01/12,1.2222
PRT,01/02/12,1.0483
PRT,01/03/12,0.8585
PRT,01/04/12,0.7443
PRT,01/05/12,0.6849
PRT,01/06/12,0.6589
PRT,01/07/12,0.497
PRT,01/08/12,0.3324
PRT,01/09/12,0.2463
PRT,01/10/12,0.2079
PRT,01/11/12,0.192
PRT,01/12/12,0.1855
PRT,01/01/13,0.2049
PRT,01/02/13,0.2234
PRT,01/03/13,0.2061
PRT,01/04/13,0.2089
PRT,01/05/13,0.2012
PRT,01/06/13,0.2103
PRT,01/07/13,0.2214
PRT,01/08/13,0.2259
PRT,01/09/13,0.2232
PRT,01/10/13,0.2258
PRT,01/11/13,0.2234
PRT,01/12/13,0.2735
PRT,01/01/14,0.292
PRT,01/02/14,0.2881
PRT,01/03/14,0.3053
PRT,01/04/14,0.3297
PRT,01/05/14,0.3246
PRT,01/06/14,0.2414
PRT,01/07/14,0.205
PRT,01/08/14,0.1916
PRT,01/09/14,0.0971
PRT,01/10/14,0.0826
PRT,01/11/14,0.0809
PRT,01/12/14,0.0809
PRT,01/01/15,0.0627
PRT,01/02/15,0.0482
PRT,01/03/15,0.0272
PRT,01/04/15,0.0047
PRT,01/05/15,-0.0104
PRT,01/06/15,-0.0139
PRT,01/07/15,-0.0187
PRT,01/08/15,-0.0277
PRT,01/09/15,-0.037
PRT,01/10/15,-0.0536
PRT,01/11/15,-0.0876
PRT,01/12/15,-0.1263
PRT,01/01/16,-0.1461
PRT,01/02/16,-0.1836
PRT,01/03/16,-0.2285
PRT,01/04/16,-0.2492
PRT,01/05/16,-0.2572
ISL,01/11/87,41.3
ISL,01/12/87,41.3
ISL,01/01/88,41.3
ISL,01/02/88,36.6
ISL,01/03/88,35.1
ISL,01/04/88,35.1
ISL,01/05/88,35.1
ISL,01/06/88,40.3
ISL,01/07/88,43.1
ISL,01/08/88,37.3
ISL,01/09/88,25.4
ISL,01/10/88,16.5
ISL,01/11/88,15.3
ISL,01/12/88,11.2
ISL,01/01/89,11.2
ISL,01/02/89,14.7
ISL,01/03/89,26.7
ISL,01/04/89,30.1
ISL,01/05/89,30.1
ISL,01/06/89,33.7
ISL,01/07/89,33.7
ISL,01/08/89,30.8
ISL,01/09/89,29.5
ISL,01/10/89,29.5
ISL,01/11/89,32.3
ISL,01/12/89,32.3
ISL,01/01/90,25.4
ISL,01/02/90,20.2
ISL,01/03/90,17.1
ISL,01/04/90,14.1
ISL,01/05/90,14.1
ISL,01/06/90,14.1
ISL,01/07/90,14.1
ISL,01/08/90,14.1
ISL,01/09/90,11.2
ISL,01/10/90,11.2
ISL,01/11/90,11.2
ISL,01/12/90,11.2
ISL,01/01/91,11.8
ISL,01/02/91,11.8
ISL,01/03/91,11.8
ISL,01/04/91,11.8
ISL,01/05/91,15.9
ISL,01/06/91,19
ISL,01/07/91,15.9
ISL,01/08/91,15.9
ISL,01/09/91,17.1
ISL,01/10/91,16.5
ISL,01/11/91,14.7
ISL,01/12/91,13.5
ISL,01/01/92,13.5
ISL,01/02/92,12.4
ISL,01/03/92,12.4
ISL,01/04/92,10.1
ISL,01/05/92,10.1
ISL,01/06/92,9.8
ISL,01/07/92,9.8
ISL,01/08/92,9.8
ISL,01/09/92,8.7
ISL,01/10/92,8.1
ISL,01/11/92,9.41
ISL,01/12/92,11.86
ISL,01/01/93,11.5
ISL,01/02/93,11
ISL,01/03/93,10.1
ISL,01/04/93,9
ISL,01/05/93,8.9
ISL,01/06/93,8.7
ISL,01/07/93,9.4
ISL,01/08/93,8.1
ISL,01/09/93,8.9
ISL,01/10/93,8.1
ISL,01/11/93,6.3
ISL,01/12/93,5.4
ISL,01/01/94,5.2
ISL,01/02/94,5.1
ISL,01/03/94,4.4
ISL,01/04/94,4.5
ISL,01/05/94,4.5
ISL,01/06/94,4.6
ISL,01/07/94,4.7
ISL,01/08/94,4.9
ISL,01/09/94,4.9
ISL,01/10/94,5.1
ISL,01/11/94,5.3
ISL,01/12/94,5.5
ISL,01/01/95,6.35
ISL,01/02/95,6.7
ISL,01/03/95,6.9
ISL,01/04/95,7.1
ISL,01/05/95,7.1
ISL,01/06/95,7.1
ISL,01/07/95,6.9
ISL,01/08/95,7
ISL,01/09/95,7.5
ISL,01/10/95,7
ISL,01/11/95,7.1
ISL,01/12/95,7.3
ISL,01/01/96,7.6
ISL,01/02/96,7.6
ISL,01/03/96,7.5
ISL,01/04/96,6.7
ISL,01/05/96,6.5
ISL,01/06/96,6.5
ISL,01/07/96,6.5
ISL,01/08/96,6.6
ISL,01/09/96,7.1
ISL,01/10/96,7.1
ISL,01/11/96,7.1
ISL,01/12/96,7.1
ISL,01/01/97,7.1
ISL,01/02/97,7.1
ISL,01/03/97,7.2
ISL,01/04/97,7.1
ISL,01/05/97,7
ISL,01/06/97,7
ISL,01/07/97,7.1
ISL,01/08/97,6.9
ISL,01/09/97,6.9
ISL,01/10/97,6.9
ISL,01/11/97,7.3
ISL,01/12/97,7.2
ISL,01/01/98,7.3
ISL,01/02/98,7.4
ISL,01/03/98,7.3
ISL,01/04/98,7.3
ISL,01/05/98,7.3
ISL,01/06/98,7.3
ISL,01/07/98,7.3
ISL,01/08/98,7.207
ISL,01/09/98,7.494
ISL,01/10/98,7.593
ISL,01/11/98,7.829
ISL,01/12/98,8.171
ISL,01/01/99,7.841
ISL,01/02/99,7.983
ISL,01/03/99,8.743
ISL,01/04/99,8.782
ISL,01/05/99,8.615
ISL,01/06/99,8.909
ISL,01/07/99,9.131
ISL,01/08/99,9.145
ISL,01/09/99,9.62
ISL,01/10/99,10.637
ISL,01/11/99,11.155
ISL,01/12/99,11.447
ISL,01/01/00,10.331
ISL,01/02/00,10.642
ISL,01/03/00,10.708
ISL,01/04/00,10.776
ISL,01/05/00,10.961
ISL,01/06/00,11.24
ISL,01/07/00,11.744
ISL,01/08/00,11.842
ISL,01/09/00,11.276
ISL,01/10/00,11.288
ISL,01/11/00,11.783
ISL,01/12/00,11.956
ISL,01/01/01,11.693
ISL,01/02/01,11.692
ISL,01/03/01,11.743
ISL,01/04/01,12.241
ISL,01/05/01,12.246
ISL,01/06/01,12.289
ISL,01/07/01,12.387
ISL,01/08/01,11.961
ISL,01/09/01,11.695
ISL,01/10/01,11.864
ISL,01/11/01,11.583
ISL,01/12/01,12.456
ISL,01/01/02,12.568
ISL,01/02/02,12.289
ISL,01/03/02,11.472
ISL,01/04/02,10.315
ISL,01/05/02,9.596
ISL,01/06/02,8.974
ISL,01/07/02,8.399
ISL,01/08/02,7.75
ISL,01/09/02,7.214
ISL,01/10/02,6.646
ISL,01/11/02,6.35
ISL,01/12/02,6.119
ISL,01/01/03,6.284
ISL,01/02/03,5.661
ISL,01/03/03,5.394
ISL,01/04/03,5.272
ISL,01/05/03,5.27
ISL,01/06/03,5.27
ISL,01/07/03,5.271
ISL,01/08/03,5.245
ISL,01/09/03,5.232
ISL,01/10/03,5.095
ISL,01/11/03,5.101
ISL,01/12/03,5.104
ISL,01/01/04,5.191
ISL,01/02/04,5.167
ISL,01/03/04,5.327
ISL,01/04/04,5.373
ISL,01/05/04,5.616
ISL,01/06/04,6.113
ISL,01/07/04,6.467
ISL,01/08/04,6.473
ISL,01/09/04,6.698
ISL,01/10/04,7.03
ISL,01/11/04,7.534
ISL,01/12/04,8.472
ISL,01/01/05,8.561
ISL,01/02/05,8.691
ISL,01/03/05,9.072
ISL,01/04/05,9.198
ISL,01/05/05,9.2
ISL,01/06/05,9.286
ISL,01/07/05,9.3
ISL,01/08/05,9.3
ISL,01/09/05,9.441
ISL,01/10/05,10.038
ISL,01/11/05,10.106
ISL,01/12/05,10.112
ISL,01/01/06,10.19
ISL,01/02/06,10.333
ISL,01/03/06,10.616
ISL,01/04/06,11.474
ISL,01/05/06,11.782
ISL,01/06/06,12.266
ISL,01/07/06,12.582
ISL,01/08/06,13.009
ISL,01/09/06,13.369
ISL,01/10/06,13.86
ISL,01/11/06,14.168
ISL,01/12/06,14.601
ISL,01/01/07,15.145
ISL,01/02/07,15.183
ISL,01/03/07,14.287
ISL,01/04/07,13.933
ISL,01/05/07,13.949
ISL,01/06/07,13.887
ISL,01/07/07,14.125
ISL,01/08/07,14.25
ISL,01/09/07,14.246
ISL,01/10/07,13.947
ISL,01/11/07,14.254
ISL,01/12/07,14.282
ISL,01/01/08,14.059
ISL,01/02/08,13.717
ISL,01/03/08,14.272
ISL,01/04/08,15.6
ISL,01/05/08,15.88
ISL,01/06/08,15.95
ISL,01/07/08,16.058
ISL,01/08/08,16.1
ISL,01/09/08,16.1
ISL,01/10/08,15.17
ISL,01/11/08,18.57
ISL,01/12/08,18.41
ISL,01/01/09,18.41
ISL,01/02/09,18.3
ISL,01/03/09,17.17
ISL,01/04/09,14.54
ISL,01/05/09,8.79
ISL,01/06/09,7.94
ISL,01/07/09,8.12
ISL,01/08/09,7.98
ISL,01/09/09,8.4
ISL,01/10/09,8.49
ISL,01/11/09,8.7
ISL,01/12/09,8.54
ISL,01/01/10,8.38
ISL,01/02/10,8.25
ISL,01/03/10,8.13
ISL,01/04/10,8
ISL,01/05/10,7.55
ISL,01/06/10,7.35
ISL,01/07/10,7.05
ISL,01/08/10,6.6
ISL,01/09/10,5.71
ISL,01/10/10,5.3
ISL,01/11/10,4.85
ISL,01/12/10,4.3
ISL,01/01/11,4.12
ISL,01/02/11,4
ISL,01/03/11,4
ISL,01/04/11,4
ISL,01/05/11,4
ISL,01/06/11,4
ISL,01/07/11,4
ISL,01/08/11,4.27
ISL,01/09/11,4.56
ISL,01/10/11,4.6
ISL,01/11/11,4.73
ISL,01/12/11,4.8
ISL,01/01/12,4.8
ISL,01/02/12,4.8
ISL,01/03/12,4.87
ISL,01/04/12,5.1
ISL,01/05/12,5.4
ISL,01/06/12,5.66
ISL,01/07/12,5.75
ISL,01/08/12,5.75
ISL,01/09/12,5.75
ISL,01/10/12,6.04
ISL,01/11/12,6.1
ISL,01/12/12,6.14
ISL,01/01/13,6.15
ISL,01/02/13,6.15
ISL,01/03/13,6.16
ISL,01/04/13,6.2
ISL,01/05/13,6.2
ISL,01/06/13,6.2
ISL,01/07/13,6.2
ISL,01/08/13,6.2
ISL,01/09/13,6.2
ISL,01/10/13,6.2
ISL,01/11/13,6.2
ISL,01/12/13,6.2
ISL,01/01/14,6.2
ISL,01/02/14,6.2
ISL,01/03/14,6.17
ISL,01/04/14,6.09
ISL,01/05/14,6.02
ISL,01/06/14,6.08
ISL,01/07/14,6.1
ISL,01/08/14,6.1
ISL,01/09/14,6.1
ISL,01/10/14,6.1
ISL,01/11/14,5.91
ISL,01/12/14,5.56
ISL,01/01/15,5.4
ISL,01/02/15,5.37
ISL,01/03/15,5.35
ISL,01/04/15,5.35
ISL,01/05/15,5.37
ISL,01/06/15,5.77
ISL,01/07/15,5.95
ISL,01/08/15,6.16
ISL,01/09/15,6.4
ISL,01/10/15,6.4
ISL,01/11/15,6.58
ISL,01/12/15,6.6
ISL,01/01/16,6.55
ISL,01/02/16,6.55
ISL,01/03/16,6.55
ISL,01/04/16,6.55
ISL,01/05/16,6.55
AUS,01/01/68,5.1
AUS,01/02/68,5.15
AUS,01/03/68,5.15
AUS,01/04/68,5.15
AUS,01/05/68,5.3
AUS,01/06/68,5.5
AUS,01/07/68,5.1
AUS,01/08/68,5.1
AUS,01/09/68,5.05
AUS,01/10/68,5
AUS,01/11/68,4.9
AUS,01/12/68,4.9
AUS,01/01/69,5.1
AUS,01/02/69,5.1
AUS,01/03/69,5.15
AUS,01/04/69,5.4
AUS,01/05/69,5.5
AUS,01/06/69,5.9
AUS,01/07/69,5.8
AUS,01/08/69,6.1
AUS,01/09/69,5.8
AUS,01/10/69,5.6
AUS,01/11/69,5.7
AUS,01/12/69,5.65
AUS,01/01/70,5.8
AUS,01/02/70,6.3
AUS,01/03/70,7.15
AUS,01/04/70,8.6
AUS,01/05/70,9.1
AUS,01/06/70,8.7
AUS,01/07/70,7.4
AUS,01/08/70,6.8
AUS,01/09/70,6.35
AUS,01/10/70,6.4
AUS,01/11/70,6.2
AUS,01/12/70,6.5
AUS,01/01/71,6.6
AUS,01/02/71,7.6
AUS,01/03/71,8
AUS,01/04/71,7.8
AUS,01/05/71,7.8
AUS,01/06/71,8.15
AUS,01/07/71,6.8
AUS,01/08/71,6.7
AUS,01/09/71,6.45
AUS,01/10/71,6.3
AUS,01/11/71,6
AUS,01/12/71,5.9
AUS,01/01/72,5.6
AUS,01/02/72,5.5
AUS,01/03/72,5.5
AUS,01/04/72,5.5
AUS,01/05/72,5.6
AUS,01/06/72,5.75
AUS,01/07/72,4.6
AUS,01/08/72,4.6
AUS,01/09/72,4.5
AUS,01/10/72,4.3
AUS,01/11/72,5.1
AUS,01/12/72,4.45
AUS,01/01/73,4.7
AUS,01/02/73,4.8
AUS,01/03/73,5.45
AUS,01/04/73,5.8
AUS,01/05/73,6.4
AUS,01/06/73,6.4
AUS,01/07/73,6.5
AUS,01/08/73,6.4
AUS,01/09/73,9.25
AUS,01/10/73,9.65
AUS,01/11/73,9.2
AUS,01/12/73,9.25
AUS,01/01/74,9.25
AUS,01/02/74,9.5
AUS,01/03/74,10.1
AUS,01/04/74,16.25
AUS,01/05/74,21.75
AUS,01/06/74,18.8
AUS,01/07/74,15
AUS,01/08/74,14.2
AUS,01/09/74,12.6
AUS,01/10/74,10.4
AUS,01/11/74,10.3
AUS,01/12/74,9.75
AUS,01/01/75,8.95
AUS,01/02/75,9
AUS,01/03/75,8.75
AUS,01/04/75,9.8
AUS,01/05/75,8.9
AUS,01/06/75,8.8
AUS,01/07/75,8.15
AUS,01/08/75,8.15
AUS,01/09/75,8.1
AUS,01/10/75,7.95
AUS,01/11/75,8.05
AUS,01/12/75,7.7
AUS,01/01/76,7.65
AUS,01/02/76,8.35
AUS,01/03/76,8.4
AUS,01/04/76,9.61
AUS,01/05/76,10.24
AUS,01/06/76,10.27
AUS,01/07/76,9.67
AUS,01/08/76,9.36
AUS,01/09/76,9.31
AUS,01/10/76,9.06
AUS,01/11/76,9.52
AUS,01/12/76,9.44
AUS,01/01/77,8.93
AUS,01/02/77,9.31
AUS,01/03/77,9.73
AUS,01/04/77,10.86
AUS,01/05/77,10.94
AUS,01/06/77,10.95
AUS,01/07/77,10.72
AUS,01/08/77,10.9
AUS,01/09/77,10.43
AUS,01/10/77,10.02
AUS,01/11/77,10.01
AUS,01/12/77,9.75
AUS,01/01/78,9.49
AUS,01/02/78,9.55
AUS,01/03/78,10.04
AUS,01/04/78,10.86
AUS,01/05/78,10.6
AUS,01/06/78,10.63
AUS,01/07/78,9.84
AUS,01/08/78,9.7
AUS,01/09/78,9.72
AUS,01/10/78,9.74
AUS,01/11/78,9.19
AUS,01/12/78,8.76
AUS,01/01/79,8.51
AUS,01/02/79,8.6
AUS,01/03/79,9.16
AUS,01/04/79,10.42
AUS,01/05/79,10.54
AUS,01/06/79,10.26
AUS,01/07/79,9.86
AUS,01/08/79,9.78
AUS,01/09/79,9.87
AUS,01/10/79,10.04
AUS,01/11/79,10.12
AUS,01/12/79,10.12
AUS,01/01/80,10.03
AUS,01/02/80,10.06
AUS,01/03/80,11.47
AUS,01/04/80,13.28
AUS,01/05/80,13.83
AUS,01/06/80,13.83
AUS,01/07/80,12.87
AUS,01/08/80,12.33
AUS,01/09/80,11.69
AUS,01/10/80,11.22
AUS,01/11/80,11.27
AUS,01/12/80,12.45
AUS,01/01/81,12.61
AUS,01/02/81,13.36
AUS,01/03/81,14.63
AUS,01/04/81,16.69
AUS,01/05/81,16.28
AUS,01/06/81,15.58
AUS,01/07/81,15.39
AUS,01/08/81,15.72
AUS,01/09/81,15.35
AUS,01/10/81,14.69
AUS,01/11/81,14.62
AUS,01/12/81,15.54
AUS,01/01/82,16.21
AUS,01/02/82,17.12
AUS,01/03/82,18.89
AUS,01/04/82,21.39
AUS,01/05/82,18.45
AUS,01/06/82,18.57
AUS,01/07/82,17.29
AUS,01/08/82,17.17
AUS,01/09/82,15.46
AUS,01/10/82,14.57
AUS,01/11/82,14.76
AUS,01/12/82,12.13
AUS,01/01/83,10.65
AUS,01/02/83,13.77
AUS,01/03/83,15.26
AUS,01/04/83,13.92
AUS,01/05/83,12.15
AUS,01/06/83,14.24
AUS,01/07/83,12.8
AUS,01/08/83,12.16
AUS,01/09/83,11.06
AUS,01/10/83,10.94
AUS,01/11/83,10.55
AUS,01/12/83,8.89
AUS,01/01/84,9.76
AUS,01/02/84,12.04
AUS,01/03/84,13.77
AUS,01/04/84,13.88
AUS,01/05/84,13.78
AUS,01/06/84,12.81
AUS,01/07/84,12.3
AUS,01/08/84,11.56
AUS,01/09/84,10.53
AUS,01/10/84,11.17
AUS,01/11/84,11.26
AUS,01/12/84,12.34
AUS,01/01/85,13.35
AUS,01/02/85,13.81
AUS,01/03/85,15.29
AUS,01/04/85,15.79
AUS,01/05/85,15.53
AUS,01/06/85,15.75
AUS,01/07/85,15.14
AUS,01/08/85,16.25
AUS,01/09/85,16.78
AUS,01/10/85,16.36
AUS,01/11/85,18.18
AUS,01/12/85,19.56
AUS,01/01/86,18.97
AUS,01/02/86,18.29
AUS,01/03/86,16.44
AUS,01/04/86,15.76
AUS,01/05/86,14.73
AUS,01/06/86,14.68
AUS,01/07/86,14.85
AUS,01/08/86,17.37
AUS,01/09/86,18.08
AUS,01/10/86,16.82
AUS,01/11/86,15.9
AUS,01/12/86,15.53
AUS,01/01/87,15.86
AUS,01/02/87,16.7
AUS,01/03/87,16.41
AUS,01/04/87,15.08
AUS,01/05/87,14.14
AUS,01/06/87,13.68
AUS,01/07/87,12.99
AUS,01/08/87,12.54
AUS,01/09/87,11.7
AUS,01/10/87,11.99
AUS,01/11/87,12.45
AUS,01/12/87,11.46
AUS,01/01/88,11.05
AUS,01/02/88,10.95
AUS,01/03/88,10.95
AUS,01/04/88,11.39
AUS,01/05/88,12.28
AUS,01/06/88,13.1
AUS,01/07/88,13.08
AUS,01/08/88,13.32
AUS,01/09/88,13.64
AUS,01/10/88,14
AUS,01/11/88,14.73
AUS,01/12/88,15.11
AUS,01/01/89,15.56
AUS,01/02/89,16.54
AUS,01/03/89,17.25
AUS,01/04/89,17.46
AUS,01/05/89,17.52
AUS,01/06/89,18.37
AUS,01/07/89,18.06
AUS,01/08/89,17.96
AUS,01/09/89,18.12
AUS,01/10/89,18.36
AUS,01/11/89,18.25
AUS,01/12/89,17.89
AUS,01/01/90,17.33
AUS,01/02/90,16.2
AUS,01/03/90,15.84
AUS,01/04/90,15.14
AUS,01/05/90,15.05
AUS,01/06/90,15.02
AUS,01/07/90,14.83
AUS,01/08/90,13.92
AUS,01/09/90,13.52
AUS,01/10/90,13.07
AUS,01/11/90,12.41
AUS,01/12/90,12.19
AUS,01/01/91,11.93
AUS,01/02/91,11.62
AUS,01/03/91,11.49
AUS,01/04/91,11.36
AUS,01/05/91,10.72
AUS,01/06/91,10.39
AUS,01/07/91,10.34
AUS,01/08/91,10.13
AUS,01/09/91,9.58
AUS,01/10/91,8.97
AUS,01/11/91,8.34
AUS,01/12/91,7.84
AUS,01/01/92,7.45
AUS,01/02/92,7.52
AUS,01/03/92,7.51
AUS,01/04/92,7.18
AUS,01/05/92,6.56
AUS,01/06/92,6.42
AUS,01/07/92,5.64
AUS,01/08/92,5.73
AUS,01/09/92,5.94
AUS,01/10/92,5.86
AUS,01/11/92,5.88
AUS,01/12/92,5.9
AUS,01/01/93,5.88
AUS,01/02/93,5.82
AUS,01/03/93,5.38
AUS,01/04/93,5.27
AUS,01/05/93,5.15
AUS,01/06/93,5.22
AUS,01/07/93,5.05
AUS,01/08/93,4.78
AUS,01/09/93,4.86
AUS,01/10/93,4.81
AUS,01/11/93,4.78
AUS,01/12/93,4.82
AUS,01/01/94,4.81
AUS,01/02/94,4.8
AUS,01/03/94,4.88
AUS,01/04/94,4.92
AUS,01/05/94,4.85
AUS,01/06/94,5.12
AUS,01/07/94,5.41
AUS,01/08/94,5.6
AUS,01/09/94,5.93
AUS,01/10/94,6.45
AUS,01/11/94,7.16
AUS,01/12/94,7.95
AUS,01/01/95,8.37
AUS,01/02/95,8.08
AUS,01/03/95,8.13
AUS,01/04/95,7.89
AUS,01/05/95,7.7
AUS,01/06/95,7.55
AUS,01/07/95,7.56
AUS,01/08/95,7.58
AUS,01/09/95,7.49
AUS,01/10/95,7.47
AUS,01/11/95,7.46
AUS,01/12/95,7.43
AUS,01/01/96,7.46
AUS,01/02/96,7.47
AUS,01/03/96,7.53
AUS,01/04/96,7.57
AUS,01/05/96,7.55
AUS,01/06/96,7.57
AUS,01/07/96,7.56
AUS,01/08/96,6.92
AUS,01/09/96,6.91
AUS,01/10/96,6.7
AUS,01/11/96,6.45
AUS,01/12/96,6.13
AUS,01/01/97,5.82
AUS,01/02/97,5.91
AUS,01/03/97,6.05
AUS,01/04/97,6.04
AUS,01/05/97,5.87
AUS,01/06/97,5.35
AUS,01/07/97,5.19
AUS,01/08/97,4.9
AUS,01/09/97,4.77
AUS,01/10/97,4.83
AUS,01/11/97,4.95
AUS,01/12/97,5.07
AUS,01/01/98,4.99
AUS,01/02/98,4.97
AUS,01/03/98,4.96
AUS,01/04/98,4.92
AUS,01/05/98,4.96
AUS,01/06/98,5.32
AUS,01/07/98,5.17
AUS,01/08/98,5.19
AUS,01/09/98,5.03
AUS,01/10/98,4.83
AUS,01/11/98,4.88
AUS,01/12/98,4.8
AUS,01/01/99,4.79
AUS,01/02/99,4.77
AUS,01/03/99,4.81
AUS,01/04/99,4.76
AUS,01/05/99,4.86
AUS,01/06/99,4.93
AUS,01/07/99,4.89
AUS,01/08/99,4.92
AUS,01/09/99,5.01
AUS,01/10/99,5.31
AUS,01/11/99,5.44
AUS,01/12/99,5.65
AUS,01/01/00,5.66
AUS,01/02/00,5.8
AUS,01/03/00,5.89
AUS,01/04/00,6.04
AUS,01/05/00,6.31
AUS,01/06/00,6.23
AUS,01/07/00,6.2
AUS,01/08/00,6.49
AUS,01/09/00,6.57
AUS,01/10/00,6.41
AUS,01/11/00,6.33
AUS,01/12/00,6.2
AUS,01/01/01,5.91
AUS,01/02/01,5.59
AUS,01/03/01,5.14
AUS,01/04/01,4.86
AUS,01/05/01,4.89
AUS,01/06/01,4.97
AUS,01/07/01,5.04
AUS,01/08/01,4.95
AUS,01/09/01,4.55
AUS,01/10/01,4.36
AUS,01/11/01,4.28
AUS,01/12/01,4.25
AUS,01/01/02,4.26
AUS,01/02/02,4.31
AUS,01/03/02,4.46
AUS,01/04/02,4.59
AUS,01/05/02,4.84
AUS,01/06/02,5.07
AUS,01/07/02,4.98
AUS,01/08/02,4.96
AUS,01/09/02,4.92
AUS,01/10/02,4.9
AUS,01/11/02,4.84
AUS,01/12/02,4.83
AUS,01/01/03,4.8
AUS,01/02/03,4.75
AUS,01/03/03,4.76
AUS,01/04/03,4.79
AUS,01/05/03,4.78
AUS,01/06/03,4.67
AUS,01/07/03,4.72
AUS,01/08/03,4.82
AUS,01/09/03,4.91
AUS,01/10/03,4.97
AUS,01/11/03,5.31
AUS,01/12/03,5.47
AUS,01/01/04,5.55
AUS,01/02/04,5.57
AUS,01/03/04,5.51
AUS,01/04/04,5.54
AUS,01/05/04,5.51
AUS,01/06/04,5.49
AUS,01/07/04,5.46
AUS,01/08/04,5.44
AUS,01/09/04,5.42
AUS,01/10/04,5.41
AUS,01/11/04,5.43
AUS,01/12/04,5.41
AUS,01/01/05,5.42
AUS,01/02/05,5.63
AUS,01/03/05,5.81
AUS,01/04/05,5.75
AUS,01/05/05,5.68
AUS,01/06/05,5.66
AUS,01/07/05,5.65
AUS,01/08/05,5.62
AUS,01/09/05,5.62
AUS,01/10/05,5.63
AUS,01/11/05,5.63
AUS,01/12/05,5.63
AUS,01/01/06,5.63
AUS,01/02/06,5.61
AUS,01/03/06,5.61
AUS,01/04/06,5.69
AUS,01/05/06,5.87
AUS,01/06/06,5.96
AUS,01/07/06,6.05
AUS,01/08/06,6.19
AUS,01/09/06,6.21
AUS,01/10/06,6.28
AUS,01/11/06,6.37
AUS,01/12/06,6.39
AUS,01/01/07,6.43
AUS,01/02/07,6.37
AUS,01/03/07,6.43
AUS,01/04/07,6.48
AUS,01/05/07,6.37
AUS,01/06/07,6.42
AUS,01/07/07,6.47
AUS,01/08/07,6.75
AUS,01/09/07,6.94
AUS,01/10/07,6.91
AUS,01/11/07,7.15
AUS,01/12/07,7.29
AUS,01/01/08,7.18
AUS,01/02/08,7.69
AUS,01/03/08,7.9
AUS,01/04/08,7.84
AUS,01/05/08,7.75
AUS,01/06/08,7.81
AUS,01/07/08,7.75
AUS,01/08/08,7.31
AUS,01/09/08,7.27
AUS,01/10/08,6.03
AUS,01/11/08,4.76
AUS,01/12/08,4.39
AUS,01/01/09,3.74
AUS,01/02/09,3.16
